entity,n_with,mean_target_with,enc_with,global_mean_with,n_without,mean_target_without,enc_without,global_mean_without,obs_gained,enc_abs_diff,entity_col
RUNNETT,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
RUSSIAN REVIVAL,5,8.537848861306937,9.10583074014155,9.389821679558855,5,8.537848861306937,9.09756808100558,9.377427690854901,0,0.008262659135970907,damsire_target_enc
SABREHILL,4,9.60836244050093,9.452261896970876,9.389821679558855,4,9.60836244050093,9.443409047896624,9.377427690854901,0,0.008852849074251878,damsire_target_enc
SADDEX,1,9.680344001221918,9.416232799710043,9.389821679558855,1,9.680344001221918,9.404965537251904,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SADDLERS' HALL,5,9.817234792350167,9.53229271715596,9.389821679558855,5,9.817234792350167,9.52403005801999,9.377427690854901,0,0.00826265913596913,damsire_target_enc
SADLER'S WELLS,396,9.628386340992678,9.622510364110072,9.389821679558855,376,9.631409802315302,9.624829954868142,9.377427690854901,20,0.002319590758069978,damsire_target_enc
SAFAWAN,1,9.546812608597396,9.404093582198723,9.389821679558855,1,9.546812608597396,9.392826319740582,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SAGACITY,2,8.517193191416236,9.244383598201752,9.389821679558855,2,8.517193191416236,9.234055274281792,9.377427690854901,0,0.010328323919960525,damsire_target_enc
SAGEBURG,5,8.899350426546176,9.226331261887962,9.389821679558855,5,8.899350426546176,9.218068602751993,9.377427690854901,0,0.00826265913596913,damsire_target_enc
SAHM,6,8.813402321920433,9.173664420444446,9.389821679558855,6,8.813402321920433,9.165918177504476,9.377427690854901,0,0.007746242939969505,damsire_target_enc
SAINT BALLADO,10,8.603081379910908,8.99645152973488,9.389821679558855,9,8.547314882532302,8.984216360596827,9.377427690854901,1,0.012235169138053337,damsire_target_enc
SAKHEE,20,8.772613497083565,8.978349557908663,9.389821679558855,19,8.812942230211636,9.00759238905414,9.377427690854901,1,0.029242831145477766,damsire_target_enc
SAKHEE'S SECRET,16,8.759232732916448,9.001766943163528,9.389821679558855,15,8.775368702349795,9.016192297751838,9.377427690854901,1,0.014425354588309958,damsire_target_enc
SALLUST,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SALSE,25,9.6138839800371,9.549866179900459,9.389821679558855,25,9.6138839800371,9.546325040270757,9.377427690854901,0,0.003541139629701817,damsire_target_enc
SAMUM,5,8.46389945620572,9.081180938441143,9.389821679558855,5,8.46389945620572,9.072918279305176,9.377427690854901,0,0.008262659135967354,damsire_target_enc
SANGLAMORE,6,9.604072445268802,9.470165716700086,9.389821679558855,5,9.866077006302158,9.540310796003986,9.377427690854901,1,0.07014507930390046,damsire_target_enc
SARATOGA SIX,2,9.490148265943894,9.406542777289696,9.389821679558855,2,9.490148265943894,9.396214453369733,9.377427690854901,0,0.010328323919962301,damsire_target_enc
SAUMAREZ,1,8.517193191416238,9.310491817000436,9.389821679558855,1,8.517193191416238,9.299224554542295,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SAYIF,5,9.10650159728888,9.295381652135529,9.389821679558855,5,9.10650159728888,9.287118992999561,9.377427690854901,0,0.008262659135967354,damsire_target_enc
SCAT DADDY,8,9.537332236000482,9.455381926866245,9.389821679558855,7,9.38600330784397,9.380958827262164,9.377427690854901,1,0.07442309960408089,damsire_target_enc
SCENIC,3,8.503585859909487,9.185305721178231,9.389821679558855,2,8.150208603876138,9.17289117635844,9.377427690854901,1,0.012414544819790763,damsire_target_enc
SCOTTISH REEL,2,8.86376678169621,9.302145863248414,9.389821679558855,2,8.86376678169621,9.291817539328454,9.377427690854901,0,0.010328323919960525,damsire_target_enc
SCRIPT OHIO,3,9.335571355234348,9.377302373945508,9.389821679558855,3,9.335571355234348,9.367768536480927,9.377427690854901,0,0.009533837464580586,damsire_target_enc
SEA HERO,3,9.727433371396373,9.467732069982898,9.389821679558855,2,9.678387051561351,9.427587584305977,9.377427690854901,1,0.04014448567692064,damsire_target_enc
SEA THE STARS,64,9.640640967290619,9.606746468948488,9.389821679558855,61,9.63189264751836,9.596052512777028,9.377427690854901,3,0.010693956171460073,damsire_target_enc
SEATTLE DANCER,13,9.565493520049472,9.489114458966595,9.389821679558855,13,9.565493520049472,9.483725768225746,9.377427690854901,0,0.005388690740849356,damsire_target_enc
SEATTLE SLEW,12,9.52378410655077,9.462892094281717,9.389821679558855,12,9.52378410655077,9.457258463052646,9.377427690854901,0,0.005633631229070346,damsire_target_enc
SEATTLE SONG,1,11.695247021764184,9.599405801577522,9.389821679558855,1,11.695247021764184,9.588138539119383,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SECOND EMPIRE,13,9.400869779055942,9.39606625753547,9.389821679558855,8,8.972613058767754,9.197510076593947,9.377427690854901,5,0.19855618094152305,damsire_target_enc
SECOND SET,6,9.12850320589788,9.29182725193599,9.389821679558855,5,9.006010122469785,9.253621834726529,9.377427690854901,1,0.038205417209461245,damsire_target_enc
SECRETARIAT,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SECRETO,4,9.394506955594544,9.391160329854767,9.389821679558855,4,9.394506955594544,9.382307480780513,9.377427690854901,0,0.008852849074253655,damsire_target_enc
SEEKING DAYLIGHT,1,7.600902459542082,9.22719265955733,9.389821679558855,1,7.600902459542082,9.215925397099191,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SEEKING THE GOLD,42,9.287279544802214,9.306999186101567,9.389821679558855,42,9.287279544802214,9.304615726735422,9.377427690854901,0,0.0023834593661451464,damsire_target_enc
SELKIRK,174,9.422849883829757,9.421054872728078,9.389821679558855,159,9.393204070632073,9.392270557035792,9.377427690854901,15,0.028784315692286455,damsire_target_enc
SENDAWAR,5,8.34483268209822,9.041492013738642,9.389821679558855,5,8.34483268209822,9.033229354602675,9.377427690854901,0,0.008262659135967354,damsire_target_enc
SEPOY,15,9.6515224440566,9.546842138257501,9.389821679558855,13,9.5785519795781,9.49110663665497,9.377427690854901,2,0.05573550160253049,damsire_target_enc
SEPTIEME CIEL,5,8.935245747478522,9.23829636886541,9.389821679558855,4,8.922257979182659,9.247379201805689,9.377427690854901,1,0.009082832940279673,damsire_target_enc
SHAADI,5,9.021402330697011,9.267015229938242,9.389821679558855,5,9.021402330697011,9.25875257080227,9.377427690854901,0,0.008262659135970907,damsire_target_enc
SHAAMIT,3,10.081586879186505,9.549459802549851,9.389821679558855,3,10.081586879186505,9.539925965085272,9.377427690854901,0,0.00953383746457881,damsire_target_enc
SHADEED,11,8.989015927996881,9.179875809693058,9.389821679558855,11,8.989015927996881,9.173973910310224,9.377427690854901,0,0.005901899382834586,damsire_target_enc
SHAHRASTANI,1,10.645424897265505,9.503967426623095,9.389821679558855,1,10.645424897265505,9.492700164164956,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SHALAA,1,8.779557455883728,9.334343113770208,9.389821679558855,1,8.779557455883728,9.323075851312067,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SHALFORD,2,8.979322642177904,9.321405173328698,9.389821679558855,2,8.979322642177904,9.311076849408735,9.377427690854901,0,0.010328323919962301,damsire_target_enc
SHAMARDAL,178,9.427839070238589,9.425816868606688,9.389821679558855,163,9.413471249409028,9.411387806718038,9.377427690854901,15,0.014429061888650452,damsire_target_enc
SHANTOU,1,10.165851817003619,9.460369873872015,9.389821679558855,1,10.165851817003619,9.449102611413876,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SHAREEF DANCER,22,9.07706426869153,9.174800959587568,9.389821679558855,22,9.07706426869153,9.170927838117583,9.377427690854901,0,0.0038731214699847527,damsire_target_enc
SHARP HUMOR,5,9.498950910963881,9.426198090027196,9.389821679558855,5,9.498950910963881,9.417935430891228,9.377427690854901,0,0.008262659135967354,damsire_target_enc
SHARPO,6,8.54261809115962,9.072120333909142,9.389821679558855,6,8.54261809115962,9.06437409096917,9.377427690854901,0,0.007746242939971282,damsire_target_enc
SHARROOD,3,10.79256362139678,9.71353135844453,9.389821679558855,3,10.79256362139678,9.70399752097995,9.377427690854901,0,0.009533837464580586,damsire_target_enc
SHEIKH ALBADOU,10,9.25278329597271,9.321302487765783,9.389821679558855,10,9.25278329597271,9.315105493413807,9.377427690854901,0,0.00619699435197596,damsire_target_enc
SHERNAZAR,8,9.932599532880738,9.631056281035248,9.389821679558855,6,9.826778996235618,9.54593443037267,9.377427690854901,2,0.08512185066257771,damsire_target_enc
SHEYRANN,1,9.998797732340453,9.445183138902637,9.389821679558855,1,9.998797732340453,9.433915876444496,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SHIMATOREE,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SHINKO FOREST,7,8.656787266290847,9.087983979977912,9.389821679558855,6,8.496950897325263,9.047248893281287,9.377427690854901,1,0.040735086696624734,damsire_target_enc
SHIRLEY HEIGHTS,45,9.41119819221078,9.407311553546792,9.389821679558855,39,9.337442369738852,9.345602639354373,9.377427690854901,6,0.06170891419241897,damsire_target_enc
SHIROCCO,18,9.586314930823228,9.51613876965738,9.389821679558855,17,9.602824600178684,9.519344263392098,9.377427690854901,1,0.0032054937347183454,damsire_target_enc
SHOLOKHOV,12,9.98301351518325,9.713380862626707,9.389821679558855,11,9.864216388049362,9.63241224652819,9.377427690854901,1,0.08096861609851658,damsire_target_enc
SHOWCASING,35,9.470516129078051,9.452584029184898,9.389821679558855,30,9.535446330093244,9.49594167028366,9.377427690854901,5,0.043357641098761945,damsire_target_enc
SHY GROOM,1,8.987196820661973,9.353219419659139,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SHY TOM,1,9.680344001221918,9.416232799710043,9.389821679558855,1,9.680344001221918,9.404965537251904,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SIBERIAN EXPRESS,1,8.85366542803745,9.341080202147818,9.389821679558855,1,8.85366542803745,9.329812939689678,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SILENT TIMES,1,9.392661928770137,9.390079884032609,9.389821679558855,1,9.392661928770137,9.378812621574468,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SILLERY,4,9.854635853450475,9.522625729242176,9.389821679558855,4,9.854635853450475,9.513772880167922,9.377427690854901,0,0.008852849074253655,damsire_target_enc
SILVANO,4,9.34335012701748,9.376544093118463,9.389821679558855,2,9.006356252813042,9.315582451181259,9.377427690854901,2,0.06096164193720455,damsire_target_enc
SILVER BUCK,1,7.824046010856292,9.247478436949532,9.389821679558855,1,7.824046010856292,9.236211174491391,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SILVER CHARM,5,9.488410098265769,9.422684485794493,9.389821679558855,5,9.488410098265769,9.414421826658524,9.377427690854901,0,0.00826265913596913,damsire_target_enc
SILVER DEPUTY,5,9.408051022421928,9.39589812717988,9.389821679558855,4,9.27199434885102,9.347303878853792,9.377427690854901,1,0.04859424832608816,damsire_target_enc
SILVER FROST,1,9.680344001221918,9.416232799710043,9.389821679558855,1,9.680344001221918,9.404965537251904,9.377427690854901,0,0.011267262458138916,damsire_target_enc
SILVER HAWK,31,9.523413039469862,9.490829780954982,9.389821679558855,29,9.443653846811992,9.426672781181969,9.377427690854901,2,0.06415699977301337,damsire_target_enc
SILVER KITE,1,10.596634733096073,9.499531957153147,9.389821679558855,1,10.596634733096073,9.488264694695006,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SILVER PATRIARCH,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SILVER RAINBOW,1,6.684611727667927,9.143893502114226,9.389821679558855,0,,9.377427690854901,,1,0.23353418874067522,damsire_target_enc
SIMON DU DESERT,2,9.87520237679193,9.470718462431035,9.389821679558855,2,9.87520237679193,9.460390138511073,9.377427690854901,0,0.010328323919962301,damsire_target_enc
SINGSPIEL,113,9.298689548636256,9.306098664971426,9.389821679558855,101,9.296872388222368,9.304129622693768,9.377427690854901,12,0.0019690422776577066,damsire_target_enc
SINNDAR,31,9.946708286074912,9.810882284485631,9.389821679558855,28,10.00607039578614,9.840638105014762,9.377427690854901,3,0.029755820529130617,damsire_target_enc
SIPHON,6,8.608520553202062,9.096833757175059,9.389821679558855,4,8.310123227778377,9.072483558547322,9.377427690854901,2,0.024350198627736575,damsire_target_enc
SIR HARRY LEWIS,1,6.684611727667927,9.143893502114226,9.389821679558855,0,,9.377427690854901,,1,0.23353418874067522,damsire_target_enc
SIR IVOR,1,7.313220387090301,9.201039743879896,9.389821679558855,1,7.313220387090301,9.189772481421755,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SIR PERCY,27,9.551499369964327,9.507802696881768,9.389821679558855,26,9.509425311221976,9.472759305564457,9.377427690854901,1,0.035043391317310935,damsire_target_enc
SIR PRANCEALOT,8,9.407916667321459,9.397863896342235,9.389821679558855,7,9.360337816504762,9.370390683769548,9.377427690854901,1,0.02747321257268709,damsire_target_enc
SIR WIMBORNE,1,9.711115659888671,9.419030223225203,9.389821679558855,1,9.711115659888671,9.407762960767062,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SIX SENSE,1,9.903487552536127,9.436518577102243,9.389821679558855,1,9.903487552536127,9.425251314644102,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SIXTIES ICON,13,9.522409160605413,9.464762429715606,9.389821679558855,12,9.74029698407402,9.575356396247146,9.377427690854901,1,0.11059396653154074,damsire_target_enc
SIYOUNI,20,10.293544089295205,9.992303286049754,9.389821679558855,19,10.314073380703578,9.991092108341965,9.377427690854901,1,0.0012111777077894459,damsire_target_enc
SKIP AWAY,2,10.09611875293145,9.507537858454286,9.389821679558855,2,10.09611875293145,9.497209534534326,9.377427690854901,0,0.010328323919960525,damsire_target_enc
SKY CLASSIC,7,8.956651353414797,9.211457427617184,9.389821679558855,7,8.956651353414797,9.204166846026624,9.377427690854901,0,0.0072905815905599525,damsire_target_enc
SKY MESA,1,8.699514748210191,9.327066503981705,9.389821679558855,1,8.699514748210191,9.315799241523564,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SKYLINER,1,10.043249494911286,9.449224208227259,9.389821679558855,1,10.043249494911286,9.437956945769118,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SLADE POWER,3,8.761315822653978,9.24478186642696,9.389821679558855,2,8.88337713827285,9.295085932091226,9.377427690854901,1,0.05030406566426571,damsire_target_enc
SLEEPING INDIAN,9,8.94811353294898,9.180591504848914,9.389821679558855,9,8.94811353294898,9.174068352899464,9.377427690854901,0,0.006523151949449968,damsire_target_enc
SLEW O' GOLD,8,9.931372496194394,9.630510931396872,9.389821679558855,8,9.931372496194394,9.623625382116899,9.377427690854901,0,0.006885549279973091,damsire_target_enc
SLEWPY,1,9.903487552536127,9.436518577102243,9.389821679558855,1,9.903487552536127,9.425251314644102,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SLICKLY,7,9.990657563093036,9.63722469042587,9.389821679558855,7,9.990657563093036,9.629934108835311,9.377427690854901,0,0.007290581590558176,damsire_target_enc
SLIP ANCHOR,21,9.79845743669262,9.666639450520439,9.389821679558855,21,9.79845743669262,9.662641389648195,9.377427690854901,0,0.003998060872243414,damsire_target_enc
SMADOUN,2,9.990464206097847,9.489928767315353,9.389821679558855,2,9.990464206097847,9.479600443395393,9.377427690854901,0,0.010328323919960525,damsire_target_enc
SMART STRIKE,33,9.3907586186239,9.390540725818077,9.389821679558855,32,9.381709075417714,9.380689698140854,9.377427690854901,1,0.009851027677223456,damsire_target_enc
SMARTEN,2,9.520628615838739,9.411622835605503,9.389821679558855,2,9.520628615838739,9.40129451168554,9.377427690854901,0,0.010328323919962301,damsire_target_enc
SMARTY JONES,3,10.213552098217177,9.579913314633853,9.389821679558855,3,10.213552098217177,9.570379477169272,9.377427690854901,0,0.009533837464580586,damsire_target_enc
SNITZEL,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,damsire_target_enc
SO FACTUAL,4,8.435067174673229,9.117034678162963,9.389821679558855,4,8.435067174673229,9.108181829088709,9.377427690854901,0,0.008852849074253655,damsire_target_enc
